timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-08-17 19:10:58,0.59037,0.58552,0.58273,0.58363,62.28,25.73,0.00395,0.002749,0.002618,0.59415,0.57587,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 19:26:39,0.59053,0.58554,0.58274,0.58363,62.5,25.73,0.00396,0.002762,0.00262,0.59418,0.57586,BUY,STRONG_BUY,STRONG_BUY,SELL,46,10
2026-08-17 19:42:20,0.59039,0.58552,0.58273,0.58363,62.31,25.73,0.00397,0.002751,0.002618,0.59416,0.57587,BUY,STRONG_BUY,STRONG_BUY,SELL,46,10
2026-08-17 19:58:01,0.59044,0.58553,0.58273,0.58363,62.38,25.73,0.00397,0.002755,0.002619,0.59417,0.57587,BUY,STRONG_BUY,STRONG_BUY,SELL,46,10
2026-08-17 20:13:41,0.59051,0.58554,0.58273,0.58363,62.48,25.73,0.00399,0.00276,0.00262,0.59418,0.57586,BUY,STRONG_BUY,STRONG_BUY,SELL,46,10
2026-08-17 21:53:00,0.58969,0.58546,0.5827,0.58362,61.27,25.73,0.00399,0.002695,0.002607,0.59405,0.57591,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 22:08:42,0.58962,0.58545,0.5827,0.58362,61.1,25.73,0.004,0.002689,0.002606,0.59403,0.57592,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 22:24:23,0.58952,0.58544,0.5827,0.58362,60.87,25.73,0.004,0.002681,0.002604,0.59402,0.57592,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 22:40:03,0.58947,0.58544,0.58269,0.58362,60.75,25.73,0.00401,0.002677,0.002603,0.59401,0.57592,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 22:55:44,0.58961,0.58545,0.5827,0.58362,61.08,25.73,0.00401,0.002688,0.002606,0.59403,0.57592,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-18 08:02:40,0.58816,0.58531,0.58264,0.5836,57.83,25.13,0.00416,0.002573,0.002582,0.59383,0.57597,BUY,BUY,NEUTRAL,SELL,23,18
2026-08-18 08:18:20,0.58844,0.58534,0.58265,0.58361,58.43,25.13,0.00416,0.002595,0.002587,0.59387,0.57596,BUY,BUY,BUY,SELL,46,10
2026-08-18 08:34:01,0.58845,0.58534,0.58265,0.58361,58.46,25.13,0.00416,0.002596,0.002587,0.59387,0.57596,BUY,BUY,BUY,SELL,46,10
2026-08-18 08:49:42,0.58864,0.58536,0.58266,0.58361,58.87,25.13,0.00416,0.002611,0.00259,0.59389,0.57596,BUY,BUY,BUY,SELL,46,10
2026-08-18 09:05:22,0.58912,0.5854,0.58268,0.58361,59.94,25.13,0.00416,0.002649,0.002598,0.59396,0.57594,BUY,BUY,BUY,SELL,46,10
2026-08-18 09:21:04,0.58874,0.58537,0.58267,0.58361,59.09,25.13,0.00416,0.002619,0.002592,0.59391,0.57596,BUY,BUY,BUY,SELL,46,10
2026-08-18 09:36:44,0.58903,0.5854,0.58268,0.58361,59.74,25.13,0.00416,0.002642,0.002596,0.59395,0.57594,BUY,BUY,BUY,SELL,46,10
2026-08-18 09:52:25,0.58896,0.58539,0.58267,0.58361,59.58,25.13,0.00416,0.002636,0.002595,0.59394,0.57595,BUY,BUY,BUY,SELL,46,10
2026-08-18 12:19:14,0.58792,0.58529,0.58263,0.5836,57.33,25.13,0.00416,0.002553,0.002579,0.5938,0.57598,BUY,BUY,NEUTRAL,SELL,23,18
2026-08-18 12:34:54,0.58765,0.58526,0.58262,0.5836,56.77,25.13,0.00416,0.002532,0.002574,0.59377,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 12:50:35,0.58767,0.58527,0.58262,0.5836,56.81,25.13,0.00416,0.002534,0.002575,0.59378,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 13:06:16,0.58744,0.58524,0.58261,0.5836,56.35,25.13,0.00416,0.002515,0.002571,0.59375,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 13:21:56,0.58762,0.58526,0.58262,0.5836,56.71,25.13,0.00416,0.00253,0.002574,0.59377,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 13:37:37,0.58733,0.58523,0.58261,0.5836,56.13,25.13,0.00416,0.002506,0.002569,0.59374,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 13:53:17,0.58734,0.58523,0.58261,0.5836,56.15,25.13,0.00416,0.002507,0.002569,0.59374,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 14:08:58,0.5873,0.58523,0.58261,0.5836,56.07,25.13,0.00416,0.002504,0.002569,0.59374,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 14:18:30,0.58748,0.58525,0.58262,0.5836,56.43,25.13,0.00416,0.002518,0.002572,0.59375,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 14:34:11,0.58722,0.58522,0.58261,0.58359,55.91,25.13,0.00416,0.002498,0.002567,0.59373,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 14:49:52,0.58715,0.58522,0.5826,0.58359,55.77,25.09,0.00417,0.002492,0.002566,0.59372,0.57598,BUY,BUY,SELL,SELL,23,18
