timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-09-02 11:04:08,7671.31,7669.41975,7586.55724,7169.14183,51.9,13.14,61.87962,25.625296,39.455448,7799.93259,7618.06741,BUY,BUY,NEUTRAL,NEUTRAL,47,23
2026-09-02 11:20:02,7671.09,7669.3988,7586.54862,7169.13964,51.88,13.14,61.87962,25.607746,39.451938,7799.93987,7618.03813,BUY,BUY,NEUTRAL,SELL,47,23
2026-09-02 11:35:56,7677.9,7670.04737,7586.81567,7169.20741,52.48,13.14,61.87962,26.150994,39.560587,7799.75978,7618.89922,BUY,BUY,BUY,NEUTRAL,55,23
2026-09-02 11:51:50,7675.8,7669.84737,7586.73332,7169.18651,52.3,13.15,61.89319,25.972304,39.524849,7799.80862,7618.62638,BUY,BUY,NEUTRAL,NEUTRAL,47,23
2026-09-02 12:07:44,7670.34,7669.32737,7586.5192,7169.13218,51.81,13.15,61.89319,25.547917,39.439972,7799.96544,7617.93756,BUY,BUY,NEUTRAL,SELL,47,23
2026-09-02 12:23:39,7674.28,7669.70261,7586.67371,7169.17139,52.16,13.15,61.89319,25.862219,39.502832,7799.84379,7618.45321,BUY,BUY,NEUTRAL,SELL,47,23
2026-09-02 12:39:33,7664.74,7668.79404,7586.2996,7169.07646,51.3,13.15,61.89319,25.101193,39.350627,7800.19191,7617.15109,BUY,BUY,NEUTRAL,NEUTRAL,43,23
2026-09-02 12:55:26,7664.53,7668.77404,7586.29136,7169.07437,51.28,13.15,61.89319,25.084441,39.347277,7800.20162,7617.12038,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 13:11:20,7668.43,7669.14547,7586.4443,7169.11318,51.63,13.15,61.89319,25.395552,39.409499,7800.03566,7617.67634,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 13:27:14,7664.49,7668.77023,7586.28979,7169.07397,51.27,13.15,61.89319,25.08125,39.346638,7800.20348,7617.11452,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 13:43:08,7661.9,7668.52356,7586.18822,7169.0482,51.03,13.15,61.89319,24.87464,39.305317,7800.33051,7616.72849,BUY,BUY,SELL,SELL,43,23
2026-09-02 13:59:02,7666.77,7668.98737,7586.3792,7169.09666,51.48,13.15,61.89319,25.26313,39.383015,7800.1026,7617.4434,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 14:14:56,7668.81,7669.18166,7586.4592,7169.11696,51.67,13.15,61.89319,25.425865,39.415562,7800.02111,7617.72889,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 14:30:49,7672.29,7669.51308,7586.59567,7169.15158,51.98,13.15,61.89319,25.703472,39.471083,7799.90132,7618.19668,BUY,BUY,NEUTRAL,SELL,47,23
2026-09-02 14:46:44,7667.83,7669.08832,7586.42077,7169.10721,51.58,13.15,61.89319,25.347689,39.399926,7800.05922,7617.59278,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 15:02:37,7663.32,7668.6588,7586.24391,7169.06233,51.16,13.15,61.89319,24.987917,39.327972,7800.25923,7616.94177,BUY,BUY,SELL,SELL,43,23
2026-09-02 15:18:31,7666.04,7668.91785,7586.35058,7169.0894,51.42,13.15,61.89319,25.204897,39.371368,7800.13378,7617.33922,BUY,BUY,NEUTRAL,SELL,43,23
