timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-08-11 08:09:25,1.154,1.14873,1.1494,1.1558,59.68,27.26,0.00521,0.002621,0.00122,1.15981,1.13331,BUY,NEUTRAL,BUY,SELL,32,10
2026-08-11 08:25:06,1.15355,1.14868,1.14939,1.15579,58.87,27.26,0.00521,0.002585,0.001213,1.15974,1.13334,NEUTRAL,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 08:40:46,1.15382,1.14871,1.1494,1.1558,59.35,27.26,0.00521,0.002606,0.001217,1.15978,1.13332,BUY,NEUTRAL,BUY,SELL,32,10
2026-08-11 08:56:27,1.15407,1.14873,1.14941,1.1558,59.81,27.26,0.00521,0.002626,0.001221,1.15983,1.13331,BUY,NEUTRAL,BUY,SELL,32,10
2026-08-11 09:12:07,1.15437,1.14876,1.14942,1.1558,60.25,27.26,0.00521,0.00265,0.001226,1.15987,1.13329,BUY,BUY,BUY,SELL,40,10
2026-08-11 09:27:48,1.15423,1.14875,1.14941,1.1558,60.08,27.26,0.00521,0.002639,0.001224,1.15985,1.1333,BUY,BUY,BUY,SELL,40,10
2026-08-11 09:43:29,1.15438,1.14876,1.14942,1.1558,60.26,27.26,0.00521,0.002651,0.001226,1.15988,1.13329,BUY,BUY,BUY,SELL,40,10
2026-08-11 09:59:10,1.15437,1.14876,1.14942,1.1558,60.25,27.26,0.00521,0.00265,0.001226,1.15987,1.13329,BUY,BUY,BUY,SELL,40,10
2026-08-11 10:14:51,1.15411,1.14874,1.14941,1.1558,59.88,27.26,0.00521,0.00263,0.001222,1.15983,1.1333,BUY,BUY,BUY,SELL,40,10
2026-08-11 10:30:32,1.15391,1.14872,1.1494,1.1558,59.51,27.26,0.00521,0.002614,0.001219,1.1598,1.13332,BUY,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 10:46:12,1.15424,1.14875,1.14941,1.1558,60.09,27.26,0.00521,0.00264,0.001224,1.15985,1.13329,BUY,BUY,BUY,SELL,40,10
2026-08-11 11:01:53,1.15427,1.14875,1.14941,1.1558,60.13,27.26,0.00521,0.002642,0.001225,1.15986,1.13329,BUY,BUY,BUY,SELL,40,10
2026-08-11 11:17:34,1.15376,1.1487,1.14939,1.15579,59.24,27.26,0.00521,0.002602,0.001217,1.15978,1.13332,BUY,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 11:33:14,1.15403,1.14873,1.14941,1.1558,59.73,27.26,0.00521,0.002623,0.001221,1.15982,1.13331,BUY,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 14:07:54,1.15366,1.14869,1.14939,1.15579,59.07,27.26,0.00521,0.002594,0.001215,1.15976,1.13333,BUY,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 14:23:34,1.15359,1.14869,1.14939,1.15579,58.94,27.26,0.00521,0.002588,0.001214,1.15975,1.13333,NEUTRAL,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 14:39:15,1.15402,1.14873,1.1494,1.1558,59.71,27.26,0.00521,0.002622,0.001221,1.15982,1.13331,BUY,NEUTRAL,NEUTRAL,SELL,15,10
2026-08-11 14:54:56,1.15397,1.14872,1.1494,1.1558,59.62,27.26,0.00521,0.002618,0.00122,1.15981,1.13331,BUY,NEUTRAL,NEUTRAL,SELL,15,10
